tod,entry,exit,trip_id,reliability
1335,21,21,21_21,0
1335,21,22,21_22,0.007597222222222227
1335,21,23,21_23,0.007597222222222227
1335,22,22,22_22,0.007288888888888893
1335,23,23,23_23,0.007288888888888893
1340,3,3,03_03,0
1340,3,5,03_05,0.006847222222222227
1340,3,6,03_06,0.009183333333333349
1340,3,7,03_07,0.008308333333333334
1340,3,9,03_09,0.009763888888888878
1340,3,10,03_10,0.036763888888888874
1340,3,11,03_11,0.0366083333333333
1340,3,12,03_12,0.037794444444444464
1340,4,4,04_04,0
1340,4,5,04_05,0.005913888888888885
1340,4,6,04_06,0.008166666666666683
1340,4,7,04_07,0.00804166666666667
1340,4,9,04_09,0.009408333333333324
1340,4,10,04_10,0.03310833333333335
1340,4,11,04_11,0.0340138888888889
1340,4,12,04_12,0.0339444444444445
1340,5,5,05_05,0.005811111111111121
1340,5,6,05_06,0.007102777777777777
1340,5,7,05_07,0.0062527777777778015
1340,5,9,05_09,0.008402777777777759
1340,5,10,05_10,0.03777222222222226
1340,5,11,05_11,0.03796944444444439
1340,5,12,05_12,0.03822222222222227
1340,6,6,06_06,5.555555555555869e-5
1340,6,7,06_07,0
1340,6,9,06_09,8.416666666666711e-4
1340,6,10,06_10,0.030419444444444443
1340,6,11,06_11,0.029313888888888917
1340,6,12,06_12,0.028591666666666682
1340,7,7,07_07,0
1340,8,8,08_08,0
1340,8,9,08_09,7.083333333333386e-4
1340,8,10,08_10,0.028652777777777805
1340,8,11,08_11,0.02821111111111113
1340,8,12,08_12,0.027841666666666653
1340,9,9,09_09,6.944444444444489e-4
1340,9,10,09_10,0.028647222222222213
1340,9,11,09_11,0.029175000000000034
1340,9,12,09_12,0.028216666666666723
1340,10,10,10_10,0.029538888888888892
1340,10,11,10_11,0.029186111111111107
1340,10,12,10_12,0.02887777777777778
1340,11,11,11_11,0.002277777777777776
1340,11,12,11_12,0.0035500000000000045
1340,12,12,12_12,0.001333333333333334
1340,13,13,13_13,8.333333333333456e-5
1340,13,14,13_14,0.008416666666666676
1340,13,15,13_15,0.010272222222222224
1340,13,16,13_16,0.013841666666666669
1340,13,17,13_17,0.015263888888888882
1340,13,18,13_18,0.013800000000000007
1340,13,20,13_20,0.02050833333333335
1340,13,21,13_21,0.022427777777777796
1340,13,22,13_22,0.02701944444444454
1340,13,23,13_23,0.02701944444444454
1340,14,14,14_14,0.004133333333333336
1340,14,15,14_15,0.006980555555555559
1340,14,16,14_16,0.012277777777777776
1340,14,17,14_17,0.014766666666666678
1340,14,18,14_18,0.012263888888888907
1340,14,20,14_20,0.021133333333333393
1340,14,21,14_21,0.02142222222222223
1340,14,22,14_22,0.024955555555555536
1340,14,23,14_23,0.024955555555555536
1340,15,15,15_15,0.0021555555555555564
1340,15,16,15_16,0.003619444444444425
1340,15,17,15_17,0.007422222222222219
1340,15,18,15_18,0.0036916666666666764
1340,15,20,15_20,0.011211111111111116
1340,15,21,15_21,0.012144444444444458
1340,15,22,15_22,0.017947222222222226
1340,15,23,15_23,0.017947222222222226
1340,16,16,16_16,0
1340,16,17,16_17,5.000000000000004e-4
1340,16,18,16_18,0
1340,16,20,16_20,0.006472222222222226
1340,16,21,16_21,0.006822222222222243
1340,16,22,16_22,0.012855555555555565
1340,16,23,16_23,0.012855555555555565
1340,17,17,17_17,4.444444444444487e-4
1340,17,18,17_18,0
1340,17,20,17_20,0.006361111111111109
1340,17,21,17_21,0.007211111111111113
1340,17,22,17_22,0.012980555555555578
1340,17,23,17_23,0.012980555555555578
1340,18,21,18_21,0.006938888888888897
1340,19,19,19_19,4.4444444444444176e-4
1340,19,20,19_20,0.006672222222222218
1340,19,21,19_21,0.006672222222222232
1340,19,22,19_22,0.012883333333333316
1340,19,23,19_23,0.012883333333333316
1340,20,20,20_20,0.0018444444444444402
1340,20,21,20_21,0.0025055555555555595
1340,20,22,20_22,0.010291666666666671
1340,20,23,20_23,0.010291666666666671
1340,21,21,21_21,0
1340,21,22,21_22,0.00666944444444445
1340,21,23,21_23,0.00666944444444445
1340,22,22,22_22,0.006541666666666668
1340,23,23,23_23,0.006541666666666668
1345,3,3,03_03,0
1345,3,5,03_05,0.01052500000000002
1345,3,6,03_06,0.012597222222222232
1345,3,7,03_07,0.011058333333333337
1345,3,9,03_09,0.014038888888888906
1345,3,10,03_10,0.030700000000000005
1345,3,11,03_11,0.030844444444444397
1345,3,12,03_12,0.030700000000000005
1345,4,4,04_04,0
1345,4,5,04_05,0.010941666666666641
1345,4,6,04_06,0.012975000000000014
1345,4,7,04_07,0.01093333333333335
1345,4,9,04_09,0.013905555555555532
1345,4,10,04_10,0.03039722222222213
1345,4,11,04_11,0.031138888888888883
1345,4,12,04_12,0.03215000000000001
1345,5,5,05_05,0.010922222222222222
1345,5,6,05_06,0.012963888888888914
1345,5,7,05_07,0.01103888888888889
1345,5,9,05_09,0.013636111111111127
1345,5,10,05_10,0.036825
1345,5,11,05_11,0.03574166666666667
1345,5,12,05_12,0.035702777777777805
1345,6,6,06_06,2.722222222222223e-4
1345,6,7,06_07,5.555555555555522e-5
1345,6,9,06_09,9.888888888889003e-4
1345,6,10,06_10,0.030938888888888905
1345,6,11,06_11,0.031897222222222243
1345,6,12,06_12,0.0324305555555556
1345,7,7,07_07,0
1345,8,8,08_08,0
1345,8,9,08_09,8.333333333333387e-4
1345,8,10,08_10,0.03180555555555556
1345,8,11,08_11,0.031175000000000008
1345,8,12,08_12,0.030786111111111153
1345,9,9,09_09,8.083333333333276e-4
1345,9,10,09_10,0.027658333333333354
1345,9,11,09_11,0.026802777777777786
1345,9,12,09_12,0.027563888888888888
1345,10,10,10_10,0.02732222222222222
1345,10,11,10_11,0.02768333333333336
1345,10,12,10_12,0.027272222222222225
1345,11,11,11_11,0.0022111111111111116
1345,11,12,11_12,0.0031749999999999973
1345,12,12,12_12,8.500000000000001e-4
1345,13,13,13_13,6.111111111111074e-4
1345,13,14,13_14,0.009988888888888901
1345,13,15,13_15,0.012505555555555548
1345,13,16,13_16,0.015080555555555555
1345,13,17,13_17,0.01601666666666668
1345,13,18,13_18,0.015080555555555542
1345,13,20,13_20,0.022258333333333324
1345,13,21,13_21,0.022216666666666662
1345,13,22,13_22,0.028269444444444458
1345,13,23,13_23,0.028269444444444458
1345,14,14,14_14,0.006958333333333334
1345,14,15,14_15,0.010261111111111117
1345,14,16,14_16,0.012483333333333332
1345,14,17,14_17,0.014447222222222222
1345,14,18,14_18,0.012483333333333332
1345,14,20,14_20,0.017319444444444443
1345,14,21,14_21,0.018174999999999997
1345,14,22,14_22,0.024380555555555572
1345,14,23,14_23,0.024380555555555572
1345,15,15,15_15,0.002452777777777776
1345,15,16,15_16,0.003744444444444439
1345,15,17,15_17,0.005330555555555561
1345,15,18,15_18,0.003702777777777763
1345,15,20,15_20,0.010061111111111132
1345,15,21,15_21,0.010702777777777783
1345,15,22,15_22,0.01801944444444445
1345,15,23,15_23,0.01801944444444445
1345,16,16,16_16,0
1345,16,17,16_17,6.277777777777757e-4
1345,16,18,16_18,0
1345,16,20,16_20,0.005427777777777809
1345,16,21,16_21,0.005833333333333343
1345,16,22,16_22,0.012300000000000005
1345,16,23,16_23,0.012300000000000005
1345,17,17,17_17,6.388888888888972e-4
1345,17,18,17_18,0
1345,17,20,17_20,0.0059222222222222315
1345,17,21,17_21,0.006344444444444444
1345,17,22,17_22,0.011483333333333373
1345,17,23,17_23,0.011483333333333373
1345,18,21,18_21,0.006811111111111129
1345,19,19,19_19,5.833333333333315e-4
1345,19,20,19_20,0.006133333333333338
1345,19,21,19_21,0.006811111111111115
1345,19,22,19_22,0.011605555555555563
1345,19,23,19_23,0.011605555555555563
1345,20,20,20_20,0.0028499999999999984
1345,20,21,20_21,0.0029611111111111157
1345,20,22,20_22,0.009694444444444436
1345,20,23,20_23,0.009694444444444436
1345,21,21,21_21,0
1345,21,22,21_22,0.006027777777777778
1345,21,23,21_23,0.006027777777777778
1345,22,22,22_22,0.00616944444444445
1345,23,23,23_23,0.00616944444444445
1350,3,3,03_03,0
1350,3,5,03_05,0.011794444444444468
1350,3,6,03_06,0.012750000000000011
1350,3,7,03_07,0.012752777777777793
1350,3,9,03_09,0.01427500000000001
1350,3,10,03_10,0.02763611111111114
1350,3,11,03_11,0.02763611111111114
1350,3,12,03_12,0.02763611111111114
1350,4,4,04_04,0
1350,4,5,04_05,0.012124999999999997
1350,4,6,04_06,0.013002777777777808
1350,4,7,04_07,0.01300833333333333
1350,4,9,04_09,0.014613888888888898
1350,4,10,04_10,0.028513888888888894
1350,4,11,04_11,0.029213888888888928
1350,4,12,04_12,0.029213888888888928
1350,5,5,05_05,0.011608333333333345
1350,5,6,05_06,0.012838888888888886
1350,5,7,05_07,0.012091666666666667
1350,5,9,05_09,0.013344444444444437
1350,5,10,05_10,0.03583055555555559
1350,5,11,05_11,0.03540000000000004
1350,5,12,05_12,0.03540000000000004
1350,6,6,06_06,4.6666666666666384e-4
1350,6,7,06_07,1.94444444444445e-4
1350,6,9,06_09,0.0010277777777777802
1350,6,10,06_10,0.024772222222222223
1350,6,11,06_11,0.024138888888888876
1350,6,12,06_12,0.024249999999999994
1350,7,7,07_07,0
1350,8,8,08_08,0
1350,8,9,08_09,9.444444444444422e-4
1350,8,10,08_10,0.025261111111111123
1350,8,11,08_11,0.027941666666666698
1350,8,12,08_12,0.027169444444444468
1350,9,9,09_09,8.972222222222298e-4
1350,9,10,09_10,0.027336111111111144
1350,9,11,09_11,0.027597222222222217
1350,9,12,09_12,0.027141666666666647
1350,10,10,10_10,0.030341666666666704
1350,10,11,10_11,0.030224999999999988
1350,10,12,10_12,0.03000277777777778
1350,11,11,11_11,0.0013333333333333322
1350,11,12,11_12,0.0022499999999999985
1350,12,12,12_12,7.222222222222231e-4
1350,13,13,13_13,0.0011111111111111113
1350,13,14,13_14,0.011080555555555559
1350,13,15,13_15,0.013136111111111126
1350,13,16,13_16,0.015838888888888875
1350,13,17,13_17,0.016947222222222225
1350,13,18,13_18,0.015838888888888875
1350,13,20,13_20,0.02167222222222226
1350,13,21,13_21,0.02158888888888888
1350,13,22,13_22,0.028522222222222227
1350,13,23,13_23,0.028522222222222227
1350,14,14,14_14,0.006377777777777781
1350,14,15,14_15,0.011325000000000016
1350,14,16,14_16,0.013672222222222238
1350,14,17,14_17,0.01448333333333332
1350,14,18,14_18,0.013672222222222224
1350,14,20,14_20,0.017177777777777764
1350,14,21,14_21,0.017924999999999996
1350,14,22,14_22,0.023666666666666725
1350,14,23,14_23,0.023666666666666725
1350,15,15,15_15,0.002327777777777776
1350,15,16,15_16,0.003977777777777788
1350,15,17,15_17,0.005558333333333332
1350,15,18,15_18,0.004022222222222233
1350,15,20,15_20,0.008508333333333368
1350,15,21,15_21,0.008480555555555547
1350,15,22,15_22,0.016075000000000006
1350,15,23,15_23,0.016075000000000006
1350,16,16,16_16,0
1350,16,17,16_17,2.8888888888888714e-4
1350,16,18,16_18,0
1350,16,20,16_20,0.0025055555555555664
1350,16,21,16_21,0.0027500000000000163
1350,16,22,16_22,0.009886111111111123
1350,16,23,16_23,0.009886111111111123
1350,17,17,17_17,2.2222222222222782e-4
1350,17,18,17_18,0
1350,17,20,17_20,0.0037944444444444614
1350,17,21,17_21,0.004900000000000029
1350,17,22,17_22,0.01198055555555555
1350,17,23,17_23,0.01198055555555555
1350,18,21,18_21,0.004500000000000004
1350,19,19,19_19,5.555555555555522e-5
1350,19,20,19_20,0.0031444444444444497
1350,19,21,19_21,0.0046555555555555656
1350,19,22,19_22,0.011383333333333343
1350,19,23,19_23,0.011383333333333343
1350,20,20,20_20,0.0013555555555555474
1350,20,21,20_21,0.001988888888888894
1350,20,22,20_22,0.008716666666666664
1350,20,23,20_23,0.008716666666666664
1350,21,21,21_21,0
1350,21,22,21_22,0.005255555555555555
1350,21,23,21_23,0.005255555555555555
1350,22,22,22_22,0.004747222222222222
1350,23,23,23_23,0.004747222222222222
1355,3,3,03_03,0
1355,3,5,03_05,0.011683333333333323
1355,3,6,03_06,0.01431944444444444
1355,3,7,03_07,0.013030555555555573
1355,3,9,03_09,0.016802777777777805
1355,3,10,03_10,0.029472222222222233
1355,3,11,03_11,0.02960277777777781
1355,3,12,03_12,0.029886111111111113
1355,4,4,04_04,0
1355,4,5,04_05,0.011897222222222226
1355,4,6,04_06,0.01363333333333333
1355,4,7,04_07,0.012183333333333338
1355,4,9,04_09,0.01731111111111111
1355,4,10,04_10,0.029580555555555554
1355,4,11,04_11,0.030325000000000046
1355,4,12,04_12,0.03074722222222226
1355,5,5,05_05,0.012349999999999993
1355,5,6,05_06,0.013691666666666685
1355,5,7,05_07,0.012738888888888897
1355,5,9,05_09,0.015786111111111112
1355,5,10,05_10,0.02854722222222228
1355,5,11,05_11,0.02950833333333336
1355,5,12,05_12,0.03162499999999996
1355,6,6,06_06,4.166666666666624e-4
1355,6,7,06_07,1.6666666666666913e-4
1355,6,9,06_09,0.0012305555555555542
1355,6,10,06_10,0.022988888888888864
1355,6,11,06_11,0.02265000000000003
1355,6,12,06_12,0.02226111111111112
1355,7,7,07_07,0
1355,8,8,08_08,0
1355,8,9,08_09,0.00110833333333335
1355,8,10,08_10,0.025011111111111095
1355,8,11,08_11,0.027011111111111152
1355,8,12,08_12,0.026800000000000018
1355,9,9,09_09,0.0010277777777777733
1355,9,10,09_10,0.02651111111111111
1355,9,11,09_11,0.02574444444444443
1355,9,12,09_12,0.02556111111111109
1355,10,10,10_10,0.02503055555555557
1355,10,11,10_11,0.025277777777777788
1355,10,12,10_12,0.024822222222222218
1355,11,11,11_11,0.0014861111111111117
1355,11,12,11_12,0.0025611111111111078
1355,12,12,12_12,0.001055555555555556
1355,13,13,13_13,0.0010000000000000009
1355,13,14,13_14,0.011505555555555554
1355,13,15,13_15,0.012886111111111112
1355,13,16,13_16,0.014727777777777784
1355,13,17,13_17,0.016163888888888922
1355,13,18,13_18,0.014713888888888915
1355,13,20,13_20,0.019241666666666712
1355,13,21,13_21,0.020641666666666725
1355,13,22,13_22,0.03247777777777777
1355,13,23,13_23,0.03247777777777777
1355,14,14,14_14,0.005300000000000006
1355,14,15,14_15,0.009286111111111106
1355,14,16,14_16,0.01206666666666667
1355,14,17,14_17,0.015449999999999964
1355,14,18,14_18,0.012052777777777773
1355,14,20,14_20,0.01721388888888889
1355,14,21,14_21,0.018286111111111114
1355,14,22,14_22,0.023402777777777772
1355,14,23,14_23,0.023402777777777772
1355,15,15,15_15,0.0023722222222222235
1355,15,16,15_16,0.003674999999999984
1355,15,17,15_17,0.004236111111111107
1355,15,18,15_18,0.0036749999999999977
1355,15,20,15_20,0.008405555555555555
1355,15,21,15_21,0.008655555555555527
1355,15,22,15_22,0.015036111111111111
1355,15,23,15_23,0.015036111111111111
1355,16,16,16_16,0
1355,16,17,16_17,0
1355,16,18,16_18,0
1355,16,20,16_20,0.0015833333333333394
1355,16,21,16_21,0.001738888888888901
1355,16,22,16_22,0.011844444444444463
1355,16,23,16_23,0.011844444444444463
1355,17,17,17_17,0
1355,17,18,17_18,0
1355,17,20,17_20,0.0010333333333333444
1355,17,21,17_21,0.0016500000000000126
1355,17,22,17_22,0.011650000000000021
1355,17,23,17_23,0.011650000000000021
1355,18,21,18_21,0.001394444444444462
1355,19,19,19_19,0
1355,19,20,19_20,0.0010333333333333444
1355,19,21,19_21,0.0017222222222222083
1355,19,22,19_22,0.011383333333333356
1355,19,23,19_23,0.011383333333333356
1355,20,20,20_20,3.222222222222168e-4
1355,20,21,20_21,5.72222222222224e-4
1355,20,22,20_22,0.007336111111111113
1355,20,23,20_23,0.007336111111111113
1355,21,21,21_21,0
1355,21,22,21_22,0.0060861111111111185
1355,21,23,21_23,0.0060861111111111185
1355,22,22,22_22,0.005850000000000001
1355,23,23,23_23,0.005850000000000001
1400,3,3,03_03,0
1400,3,5,03_05,0.011830555555555552
1400,3,6,03_06,0.016630555555555565
1400,3,7,03_07,0.014563888888888876
1400,3,9,03_09,0.01923888888888889
1400,3,10,03_10,0.02931388888888886
1400,3,11,03_11,0.0287722222222222
1400,3,12,03_12,0.02981111111111112
1400,4,4,04_04,0
1400,4,5,04_05,0.012455555555555553
1400,4,6,04_06,0.01618611111111115
1400,4,7,04_07,0.014513888888888882
1400,4,9,04_09,0.019294444444444475
1400,4,10,04_10,0.029822222222222167
1400,4,11,04_11,0.029516666666666636
1400,4,12,04_12,0.02958611111111109
1400,5,5,05_05,0.014055555555555557
1400,5,6,05_06,0.016625000000000015
1400,5,7,05_07,0.014361111111111116
1400,5,9,05_09,0.01863333333333339
1400,5,10,05_10,0.02987777777777781
1400,5,11,05_11,0.031188888888888933
1400,5,12,05_12,0.03180833333333333
1400,6,6,06_06,5.166666666666653e-4
1400,6,7,06_07,1.3888888888888978e-4
1400,6,9,06_09,0.0013694444444444648
1400,6,10,06_10,0.021616666666666645
1400,6,11,06_11,0.024180555555555594
1400,6,12,06_12,0.024330555555555577
1400,7,7,07_07,0
1400,8,8,08_08,0
1400,8,9,08_09,0.001066666666666674
1400,8,10,08_10,0.020600000000000007
1400,8,11,08_11,0.021211111111111125
1400,8,12,08_12,0.021183333333333276
1400,9,9,09_09,9.99999999999994e-4
1400,9,10,09_10,0.019133333333333336
1400,9,11,09_11,0.019288888888888883
1400,9,12,09_12,0.019344444444444442
1400,10,10,10_10,0.023111111111111117
1400,10,11,10_11,0.023586111111111113
1400,10,12,10_12,0.02316944444444445
1400,11,11,11_11,0.0012777777777777753
1400,11,12,11_12,0.0016333333333333304
1400,12,12,12_12,3.833333333333345e-4
1400,13,13,13_13,6.111111111111074e-4
1400,13,14,13_14,0.006744444444444442
1400,13,15,13_15,0.009488888888888908
1400,13,16,13_16,0.01198055555555555
1400,13,17,13_17,0.01509166666666667
1400,13,18,13_18,0.01198055555555555
1400,13,20,13_20,0.01832777777777783
1400,13,21,13_21,0.018744444444444397
1400,13,22,13_22,0.02638611111111111
1400,13,23,13_23,0.02638611111111111
1400,14,14,14_14,0.002588888888888894
1400,14,15,14_15,0.006672222222222232
1400,14,16,14_16,0.00866666666666667
1400,14,17,14_17,0.010930555555555554
1400,14,18,14_18,0.00866666666666667
1400,14,20,14_20,0.015241666666666681
1400,14,21,14_21,0.015116666666666667
1400,14,22,14_22,0.02379444444444448
1400,14,23,14_23,0.02379444444444448
1400,15,15,15_15,0.002333333333333333
1400,15,16,15_16,0.003397222222222218
1400,15,17,15_17,0.004377777777777786
1400,15,18,15_18,0.0034638888888888913
1400,15,20,15_20,0.005952777777777779
1400,15,21,15_21,0.006011111111111106
1400,15,22,15_22,0.016836111111111107
1400,15,23,15_23,0.016836111111111107
1400,16,16,16_16,0
1400,16,17,16_17,0
1400,16,18,16_18,0
1400,16,20,16_20,0.0012666666666666798
1400,16,21,16_21,0.0013555555555555543
1400,16,22,16_22,0.010844444444444434
1400,16,23,16_23,0.010844444444444434
1400,17,17,17_17,0
1400,17,18,17_18,0
1400,17,20,17_20,0.001205555555555557
1400,17,21,17_21,0.001272222222222244
1400,17,22,17_22,0.01104444444444444
1400,17,23,17_23,0.01104444444444444
1400,18,21,18_21,0.001227777777777786
1400,19,19,19_19,0
1400,19,20,19_20,0.00102222222222223
1400,19,21,19_21,0.0012500000000000011
1400,19,22,19_22,0.011044444444444454
1400,19,23,19_23,0.011044444444444454
1400,20,20,20_20,4.722222222222211e-4
1400,20,21,20_21,6.611111111111193e-4
1400,20,22,20_22,0.007519444444444454
1400,20,23,20_23,0.007519444444444454
1400,21,21,21_21,0
1400,21,22,21_22,0.00605555555555555
1400,21,23,21_23,0.00605555555555555
1400,22,22,22_22,0.006138888888888885
1400,23,23,23_23,0.006138888888888885
1405,3,3,03_03,0
1405,3,5,03_05,0.01564722222222223
1405,3,6,03_06,0.01790833333333333
1405,3,7,03_07,0.016197222222222196
1405,3,9,03_09,0.023241666666666716
1405,3,10,03_10,0.03213888888888891
1405,3,11,03_11,0.03270000000000006
1405,3,12,03_12,0.032950000000000035
1405,4,4,04_04,0
1405,4,5,04_05,0.015283333333333343
1405,4,6,04_06,0.016880555555555538
1405,4,7,04_07,0.015736111111111117
1405,4,9,04_09,0.02185000000000001
1405,4,10,04_10,0.0322527777777778
1405,4,11,04_11,0.0319638888888889
1405,4,12,04_12,0.03226944444444446
1405,5,5,05_05,0.01546666666666667
1405,5,6,05_06,0.017991666666666656
1405,5,7,05_07,0.01572499999999999
1405,5,9,05_09,0.022158333333333335
1405,5,10,05_10,0.03341388888888888
1405,5,11,05_11,0.032980555555555596
1405,5,12,05_12,0.03271666666666673
1405,6,6,06_06,5.777777777777812e-4
1405,6,7,06_07,0
1405,6,9,06_09,0.0014194444444444315
1405,6,10,06_10,0.019286111111111087
1405,6,11,06_11,0.01973888888888889
1405,6,12,06_12,0.020000000000000018
1405,7,7,07_07,0
1405,8,8,08_08,0
1405,8,9,08_09,0.0010277777777777664
1405,8,10,08_10,0.016677777777777764
1405,8,11,08_11,0.018333333333333368
1405,8,12,08_12,0.019077777777777777
1405,9,9,09_09,9.333333333333346e-4
1405,9,10,09_10,0.015561111111111109
1405,9,11,09_11,0.0165
1405,9,12,09_12,0.018000000000000002
1405,10,10,10_10,0.015822222222222224
1405,10,11,10_11,0.015844444444444453
1405,10,12,10_12,0.017266666666666673
1405,11,11,11_11,0
1405,11,12,11_12,0
1405,12,12,12_12,0
1405,13,13,13_13,8.333333333333456e-5
1405,13,14,13_14,0.005705555555555561
1405,13,15,13_15,0.011033333333333353
1405,13,16,13_16,0.011883333333333343
1405,13,17,13_17,0.012680555555555584
1405,13,18,13_18,0.011841666666666667
1405,13,20,13_20,0.017036111111111113
1405,13,21,13_21,0.019458333333333355
1405,13,22,13_22,0.025663888888888875
1405,13,23,13_23,0.025663888888888875
1405,14,14,14_14,0.0030722222222222227
1405,14,15,14_15,0.0066388888888888956
1405,14,16,14_16,0.009019444444444441
1405,14,17,14_17,0.011105555555555563
1405,14,18,14_18,0.008980555555555547
1405,14,20,14_20,0.016330555555555543
1405,14,21,14_21,0.018024999999999985
1405,14,22,14_22,0.02592500000000003
1405,14,23,14_23,0.02592500000000003
1405,15,15,15_15,0.002611111111111109
1405,15,16,15_16,0.0036111111111111066
1405,15,17,15_17,0.004433333333333345
1405,15,18,15_18,0.0036111111111111066
1405,15,20,15_20,0.007197222222222244
1405,15,21,15_21,0.0074194444444444785
1405,15,22,15_22,0.019163888888888897
1405,15,23,15_23,0.019163888888888897
1405,16,16,16_16,0
1405,16,17,16_17,0
1405,16,18,16_18,0
1405,16,20,16_20,8.944444444444616e-4
1405,16,21,16_21,0.00151666666666668
1405,16,22,16_22,0.010249999999999981
1405,16,23,16_23,0.010249999999999981
1405,17,17,17_17,0
1405,17,18,17_18,0
1405,17,20,17_20,9.388888888888919e-4
1405,17,21,17_21,0.0014666666666666717
1405,17,22,17_22,0.010683333333333322
1405,17,23,17_23,0.010683333333333322
1405,18,21,18_21,0.0014222222222222136
1405,19,19,19_19,0
1405,19,20,19_20,9.166666666666629e-4
1405,19,21,19_21,9.666666666666712e-4
1405,19,22,19_22,0.01095000000000003
1405,19,23,19_23,0.01095000000000003
1405,20,20,20_20,4.333333333333342e-4
1405,20,21,20_21,5.11111111111115e-4
1405,20,22,20_22,0.008188888888888884
1405,20,23,20_23,0.008188888888888884
1405,21,21,21_21,0
1405,21,22,21_22,0.0072305555555555595
1405,21,23,21_23,0.0072305555555555595
1405,22,22,22_22,0.0069222222222222254
1405,23,23,23_23,0.0069222222222222254
1410,3,3,03_03,8.277777777777814e-4
1410,3,5,03_05,0.020472222222222225
1410,3,6,03_06,0.022122222222222265
1410,3,7,03_07,0.020113888888888876
1410,3,9,03_09,0.025663888888888903
1410,3,10,03_10,0.03275833333333328
1410,3,11,03_11,0.033297222222222256
1410,3,12,03_12,0.034958333333333425
1410,4,4,04_04,0
1410,4,5,04_05,0.021174999999999986
1410,4,6,04_06,0.02032777777777775
1410,4,7,04_07,0.02041111111111113
1410,4,9,04_09,0.02454722222222222
1410,4,10,04_10,0.03357500000000002
1410,4,11,04_11,0.03348055555555557
1410,4,12,04_12,0.03495277777777783
1410,5,5,05_05,0.020044444444444448
1410,5,6,05_06,0.02227222222222222
1410,5,7,05_07,0.0205611111111111
1410,5,9,05_09,0.026102777777777753
1410,5,10,05_10,0.03615277777777781
1410,5,11,05_11,0.03534722222222225
1410,5,12,05_12,0.03587499999999999
1410,6,6,06_06,0.0011555555555555555
1410,6,7,06_07,1.3888888888888978e-4
1410,6,9,06_09,0.0023055555555555607
1410,6,10,06_10,0.01881388888888888
1410,6,11,06_11,0.01966111111111113
1410,6,12,06_12,0.02022777777777779
1410,7,7,07_07,0
1410,8,8,08_08,3.8333333333333275e-4
1410,8,9,08_09,0.0018166666666666609
1410,8,10,08_10,0.01821388888888889
1410,8,11,08_11,0.01933611111111111
1410,8,12,08_12,0.019758333333333322
1410,9,9,09_09,0.0011166666666666686
1410,9,10,09_10,0.012880555555555548
1410,9,11,09_11,0.013244444444444461
1410,9,12,09_12,0.013772222222222227
1410,10,10,10_10,0.009927777777777771
1410,10,11,10_11,0.010216666666666666
1410,10,12,10_12,0.01132777777777779
1410,11,11,11_11,0
1410,11,12,11_12,0
1410,12,12,12_12,0
1410,13,13,13_13,0
1410,13,14,13_14,0.005744444444444455
1410,13,15,13_15,0.008544444444444452
1410,13,16,13_16,0.010780555555555543
1410,13,17,13_17,0.01248888888888891
1410,13,18,13_18,0.010752777777777806
1410,13,20,13_20,0.016966666666666685
1410,13,21,13_21,0.019383333333333308
1410,13,22,13_22,0.030919444444444444
1410,13,23,13_23,0.030919444444444444
1410,14,14,14_14,0.0026944444444444507
1410,14,15,14_15,0.005166666666666674
1410,14,16,14_16,0.007433333333333347
1410,14,17,14_17,0.009733333333333344
1410,14,18,14_18,0.007433333333333347
1410,14,20,14_20,0.013158333333333355
1410,14,21,14_21,0.015436111111111123
1410,14,22,14_22,0.027299999999999935
1410,14,23,14_23,0.027299999999999935
1410,15,15,15_15,0.0021944444444444433
1410,15,16,15_16,0.003583333333333341
1410,15,17,15_17,0.004944444444444418
1410,15,18,15_18,0.003663888888888883
1410,15,20,15_20,0.008027777777777773
1410,15,21,15_21,0.008688888888888885
1410,15,22,15_22,0.016750000000000043
1410,15,23,15_23,0.016750000000000043
1410,16,16,16_16,0
1410,16,17,16_17,0
1410,16,18,16_18,0
1410,16,20,16_20,0.0025333333333333596
1410,16,21,16_21,0.0026222222222222202
1410,16,22,16_22,0.012069444444444466
1410,16,23,16_23,0.012069444444444466
1410,17,17,17_17,0
1410,17,18,17_18,0
1410,17,20,17_20,0.0021333333333333343
1410,17,21,17_21,0.002761111111111117
1410,17,22,17_22,0.011444444444444452
1410,17,23,17_23,0.011444444444444452
1410,18,21,18_21,0.0026555555555555638
1410,19,19,19_19,0
1410,19,20,19_20,0.0020944444444444543
1410,19,21,19_21,0.002700000000000008
1410,19,22,19_22,0.010991666666666691
1410,19,23,19_23,0.010991666666666691
1410,20,20,20_20,6.94444444444442e-4
1410,20,21,20_21,0.0010555555555555526
1410,20,22,20_22,0.008266666666666686
1410,20,23,20_23,0.008266666666666686
1410,21,21,21_21,0
1410,21,22,21_22,0.007380555555555557
1410,21,23,21_23,0.007380555555555557
1410,22,22,22_22,0.007191666666666669
1410,23,23,23_23,0.007191666666666669
1415,3,3,03_03,0.0015166666666666592
1415,3,5,03_05,0.022919444444444437
1415,3,6,03_06,0.025361111111111168
1415,3,7,03_07,0.022766666666666713
1415,3,9,03_09,0.027308333333333323
1415,3,10,03_10,0.03381666666666672
1415,3,11,03_11,0.03381666666666666
1415,3,12,03_12,0.03381666666666672
1415,4,4,04_04,4.2777777777778386e-4
1415,4,5,04_05,0.023166666666666683
1415,4,6,04_06,0.025441666666666668
1415,4,7,04_07,0.022900000000000004
