fips,is_hov,trips,users,revenue,am_peak_trips,pm_peak_trips,rev_comm_trips,off_peak_trips,vmt,savings,reliability,savings_benefit,reliability_benefit,total_benefit,net_benefit,county,tract,households,population,mean_inc,race_nonhisp_asian,race_nonhisp_white
530330106004,0,6,4,8.75,0,1,1,3,59.31,0.3330833333333328,0.18238888888888888,17.7141934799273,4.830909235943247,22.54510271587055,13.795102715870549,King,53033010600,567,1273,99011.11111111111,7.855459544383347e-4,0.793401413982718
530330106004,1,1,1,0,0,0,1,0,6.87,0,0,0,0,0,0,King,53033010600,567,1273,99011.11111111111,7.855459544383347e-4,0.793401413982718
530330106005,0,12,7,16.25,0,1,6,5,77.71000000000001,0.6502499999999992,0.4678638888888892,34.58189935548481,12.39224601765394,46.97414537313875,30.724145373138747,King,53033010600,693,1736,136034.26262626261,0.05069124423963134,0.8778801843317973
530330106005,1,2,2,0,1,0,0,1,12.58,0.09205555555555574,0.07840555555555549,4.895741572219105,2.076717089456808,6.972458661675914,6.972458661675914,King,53033010600,693,1736,136034.26262626261,0.05069124423963134,0.8778801843317973
530330106006,0,8,7,7.5,0,2,0,6,25.97,0.1010555555555556,0.12907222222222225,5.374383777831345,3.418718071235745,8.79310184906709,1.2931018490670905,King,53033010600,429,1006,109949.46853146853,0.04671968190854871,0.8001988071570576
530330106006,1,4,2,0,1,0,3,0,16.64,1.1114166666666694,0.7195166666666668,59.10788052083847,19.057738284335,78.16561880517347,78.16561880517347,King,53033010600,429,1006,109949.46853146853,0.04671968190854871,0.8001988071570576
530330107011,0,5,5,11.5,0,2,2,1,29.25,0.437138888888889,0.3132083333333333,23.24812465962943,8.295905740158101,31.54403039978753,20.04403039978753,King,53033010701,881,2291,70693.3427922815,0.11567001309471846,0.41292012221737234
530330107011,1,2,1,0,0,0,0,2,16.78,0.1650555555555556,0.06693333333333334,8.778061684407323,1.7728539285605929,10.550915612967916,10.550915612967916,King,53033010701,881,2291,70693.3427922815,0.11567001309471846,0.41292012221737234
530330107012,0,2,2,1.5,0,1,0,1,8.36,0.128361111111111,0.06035277777777779,6.826560593006765,1.5985556650828354,8.4251162580896,6.9251162580896,King,53033010701,597,1445,97221.63316582915,0.09826989619377163,0.485121107266436
530330107012,1,2,1,0,0,1,0,1,16.62,0.30513888888888907,0.22391944444444475,16.228038977316473,5.930923308233654,22.158962285550125,22.158962285550125,King,53033010701,597,1445,97221.63316582915,0.09826989619377163,0.485121107266436
530330107021,0,8,5,9,0,0,4,3,41.65,0.39966666666666667,0.26421666666666677,21.25525942700312,6.998270251362322,28.253529678365442,19.253529678365442,King,53033010702,482,1380,105495.5601659751,0.22608695652173913,0.5405797101449276
530330107021,1,4,2,0,0,4,0,0,26.22,1.8014999999999999,0.8558916666666669,95.80821482338479,22.669884019008073,118.47809884239285,118.47809884239285,King,53033010702,482,1380,105495.5601659751,0.22608695652173913,0.5405797101449276
530330107022,0,8,6,6,0,0,5,3,43.26,0.08730555555555557,0.28652500000000003,4.64312485259041,7.589147986267288,12.232272838857698,6.232272838857698,King,53033010702,506,1527,44397.675889328064,0.2999345121152587,0.24165029469548133
530330107022,1,4,3,0,0,1,0,3,18.37,1.0936388888888893,0.3128944444444445,58.16241443567835,8.287591808637213,66.45000624431556,66.45000624431556,King,53033010702,506,1527,44397.675889328064,0.2999345121152587,0.24165029469548133
530330107023,0,8,8,14.75,0,2,4,2,35.33,0.4738333333333337,0.23908055555555568,25.19962575102999,6.3324935581541215,31.53211930918411,16.78211930918411,King,53033010702,559,1693,54808.982110912344,0.025398700531600708,0.14235085646780862
530330107023,1,2,2,0,0,1,0,1,4.23,0.00738888888888888,0.02266666666666667,0.3929593416446221,0.6003688602695234,0.9933282019141455,0.9933282019141455,King,53033010702,559,1693,54808.982110912344,0.025398700531600708,0.14235085646780862
530330108001,0,5,3,5,0,2,2,1,26.54,0.46097222222222217,0.2400194444444445,24.515640130047036,6.357361778101558,30.873001908148595,25.873001908148595,King,53033010800,582,1323,90068.56701030929,0.19727891156462585,0.455026455026455
530330108001,1,1,1,0,0,1,0,0,2.03,0,0,0,0,0,0,King,53033010800,582,1323,90068.56701030929,0.19727891156462585,0.455026455026455
530330108002,0,7,4,5.25,0,0,2,5,44.730000000000004,0.032388888888888905,0.061263888888888916,1.7225210239008653,1.6226881388779832,3.3452091627788487,-1.9047908372211513,King,53033010800,490,1363,102572.70408163265,0.23991195891415995,0.43360234776228906
530330108002,1,1,1,0,0,0,0,1,5.61,0,0.0027555555555555666,0,0.07298601830727568,0.07298601830727568,0.07298601830727568,King,53033010800,490,1363,102572.70408163265,0.23991195891415995,0.43360234776228906
530330108003,0,7,6,8.25,2,1,2,2,53.34,0.13522222222222222,0.19043055555555552,7.191451410248206,5.043907747031516,12.23535915727972,3.9853591572797207,King,53033010800,789,2284,100565.47528517111,0.2434325744308231,0.5109457092819615
530330109001,0,7,4,16.25,2,0,1,4,94.84,0.4939722222222225,0.3190361111111109,26.27066155062529,8.450265282908765,34.72092683353406,18.470926833534058,King,53033010900,368,661,65183.940217391304,0,0.7927382753403933
530330109002,0,53,26,141.25,11,20,4,18,361.92,4.333583333333332,1.7093888888888895,230.47065387457107,45.276346719688654,275.7470005942597,134.4970005942597,King,53033010900,252,384,71148.19047619047,0.0703125,0.78125
530330109002,1,6,3,0,2,3,0,1,42.02,2.9416111111111065,0.7440861111111116,156.44213669730144,19.70850575603647,176.1506424533379,176.1506424533379,King,53033010900,252,384,71148.19047619047,0.0703125,0.78125
530330110011,0,1,1,0.75,0,0,1,0,1.71,0.0445555555555556,0.07870000000000008,2.369574375932238,2.084515998671097,4.454090374603335,3.704090374603335,King,53033011001,416,1299,81199.99038461539,0.6089299461123941,0.18475750577367206
530330110012,0,4,3,3.5,0,1,1,1,17.99,0.12591666666666698,0.0684888888888889,6.696559006297289,1.8140557130888935,8.510614719386183,5.010614719386183,King,53033011001,536,1089,31197.005597014926,0.4719926538108356,0.1992653810835629
530330110012,1,1,1,0,0,0,1,0,1.71,0.1045833333333333,0.20935000000000004,5.561999704105277,5.545024451356974,11.107024155462252,11.107024155462252,King,53033011001,536,1089,31197.005597014926,0.4719926538108356,0.1992653810835629
530330110013,0,17,6,18.75,0,2,10,4,76.12,0.5134444444444451,0.6847472222222224,27.30624237202712,18.13680482551225,45.44304719753937,26.69304719753937,King,53033011001,714,2309,55762.02661064426,0.2793417063663924,0.09051537462104807
530330110013,1,11,8,0,0,1,4,6,67.55,0.877249999999999,0.7149194444444447,46.65431943037147,18.935972296130828,65.5902917265023,65.5902917265023,King,53033011001,714,2309,55762.02661064426,0.2793417063663924,0.09051537462104807
530330110021,0,2,2,7.5,0,1,1,0,17.93,0.1476388888888886,0.10773055555555555,7.851800379102124,2.853444302430505,10.70524468153263,3.20524468153263,King,53033011002,336,1038,90871.33928571429,0.5077071290944123,0.1608863198458574
530330110021,1,1,1,0,0,0,0,1,15.38,0,0.011027777777777747,0,0.292091222459559,0.292091222459559,0.292091222459559,King,53033011002,336,1038,90871.33928571429,0.5077071290944123,0.1608863198458574
530330110022,0,5,2,3.75,0,0,5,0,31.830000000000002,0.36983333333333335,0.2304194444444445,19.668649152844004,6.10308790786976,25.771737060713765,22.021737060713765,King,53033011002,653,2843,54064.89127105666,0.39641224059092506,0.03833978192050651
530330110022,1,1,1,0,0,1,0,0,2.03,0.45008333333333406,0.19316666666666674,23.93654215288658,5.11637874303219,29.05292089591877,29.05292089591877,King,53033011002,653,2843,54064.89127105666,0.39641224059092506,0.03833978192050651
530330110023,0,2,2,13.25,1,1,0,0,14.010000000000002,0.0563611111111111,-0.0070583333333332915,2.9974229481087935,-0.18695309729716297,2.8104698508116304,-10.43953014918837,King,53033011002,360,1076,108317.33333333333,0.820631970260223,0.10130111524163568
530330110023,1,5,4,0,0,1,4,0,24.4,0.4235833333333332,0.7972666666666671,22.527206769694917,21.117091764597745,43.64429853429266,43.64429853429266,King,53033011002,360,1076,108317.33333333333,0.820631970260223,0.10130111524163568
530330111011,0,5,3,3.75,0,0,5,0,40.34,0.11447222222222213,0.10562222222222231,6.087915213975521,2.7976011694716147,8.885516383447136,5.135516383447136,King,53033011101,399,1122,55262.015037593985,0.0873440285204991,0.23529411764705882
530330111011,1,8,3,0,0,1,4,2,40.34,0.25866666666666754,0.2855138888888889,13.756531539077963,7.562366826323892,21.318898365401857,21.318898365401857,King,53033011101,399,1122,55262.015037593985,0.0873440285204991,0.23529411764705882
530330111012,0,7,5,10,1,1,3,2,38.28,0.4118888888888898,0.27753888888888884,21.905267360550663,7.351134106001121,29.256401466551786,19.256401466551786,King,53033011101,678,1503,63012.94247787611,0.47704590818363274,0.3300066533599468
530330111012,1,3,2,0,0,0,1,2,37.71,0.024916666666666636,0.22671666666666665,1.3251298099820528,6.005012945769357,7.330142755751409,7.330142755751409,King,53033011101,678,1503,63012.94247787611,0.47704590818363274,0.3300066533599468
530330111013,0,4,4,5.75,0,1,1,2,22.93,0.29188888888888936,0.15288611111111117,15.52337128572068,4.049473247594891,19.57284453331557,13.822844533315571,King,53033011101,316,1201,75176.51898734177,0.5087427144046628,0.14571190674437967
530330111013,1,1,1,2.25,0,0,0,1,4.78,0.1068888888888888,0.051055555555555576,5.68461483702446,1.3523014279110102,7.036916264935471,4.786916264935471,King,53033011101,316,1201,75176.51898734177,0.5087427144046628,0.14571190674437967
530330111014,0,3,1,2.25,0,0,3,0,9.18,0.15402777777777782,0.2162111111111111,8.191577253456515,5.72675375097287,13.918331004429385,11.668331004429385,King,53033011101,482,1624,82658.90456431535,0.5227832512315271,0.0960591133004926
530330111021,0,8,7,9.25,0,2,5,1,59.34,0.5250833333333337,0.4145833333333334,27.925227199655286,10.98101132294441,38.90623852259969,29.656238522599693,King,53033011102,405,1170,197114.66666666666,0.06666666666666667,0.8170940170940171
530330111021,1,1,1,0,0,0,0,1,4.84,0,0.0020000000000000018,0,0.05297372296495799,0.05297372296495799,0.05297372296495799,King,53033011102,405,1170,197114.66666666666,0.06666666666666667,0.8170940170940171
530330111022,0,6,5,4.5,0,1,3,2,27.41,0.4225555555555552,0.28436944444444445,22.472547011646594,7.5320540848494995,30.004601096496092,25.504601096496092,King,53033011102,384,1203,81869.7890625,0.3250207813798836,0.28345802161263506
530330111023,0,2,2,1.5,0,0,1,1,7.91,0.0164166666666667,0.07792500000000008,0.873078838014934,2.063988681022176,2.93706751903711,1.43706751903711,King,53033011102,380,1050,52162.89473684211,0.2638095238095238,0.10952380952380952
530330111024,0,2,2,1.75,0,0,0,2,16.169999999999998,0.04788888888888891,0.020802777777777795,2.5468492668997356,0.5510002934507922,3.097849560350528,1.3478495603505278,King,53033011102,317,1057,106460.23974763407,0.3074739829706717,0.4531693472090823
530330111024,1,2,1,0,0,0,2,0,8.39,0.2546666666666667,0.21194166666666675,13.54380166991692,5.613669567365733,19.157471237282653,19.157471237282653,King,53033011102,317,1057,106460.23974763407,0.3074739829706717,0.4531693472090823
530330112001,0,6,5,20.25,1,2,0,3,34.38,0.2698888888888892,0.20096111111111123,14.353357005335178,5.322829113365069,19.676186118700247,-0.5738138812997526,King,53033011200,428,1138,40196.92523364486,0.20035149384885764,0.4270650263620387
530330112001,1,1,1,0,0,0,1,0,2.2,0.063,0.20945,3.3504954392857296,5.54767313750522,8.89816857679095,8.89816857679095,King,53033011200,428,1138,40196.92523364486,0.20035149384885764,0.4270650263620387
530330112002,0,6,5,12.75,1,1,1,3,54.71,0.2844722222222216,0.160513888888889,15.12893465331794,4.251509141014024,19.380443794331963,6.630443794331963,King,53033011200,352,740,62853.75,0.08648648648648649,0.4972972972972973
530330112002,1,1,1,0,0,1,0,0,5.61,0.509000000000001,0.33303333333333346,27.069875850737137,8.82100776904825,35.890883619785384,35.890883619785384,King,53033011200,352,740,62853.75,0.08648648648648649,0.4972972972972973
530330112003,0,7,6,13.75,1,1,3,2,56.94,0.5028888888888897,0.3036083333333334,26.74487188396338,8.041631869926306,34.78650375388969,21.03650375388969,King,53033011200,633,1841,52182.025276461296,0.03802281368821293,0.21129820749592612
530330113001,0,27,10,80.25,5,7,2,13,185.49,2.2737499999999997,0.711427777777778,120.92363500120518,18.843489004787838,139.76712400599303,59.517124005993026,King,53033011300,1217,2234,61689.2391125719,0.15532676812891674,0.6011638316920322
530330113001,1,2,2,0,0,2,0,0,18.44,0.5259166666666671,0.6708333333333336,27.969545922397167,17.768269577829653,45.737815500226816,45.737815500226816,King,53033011300,1217,2234,61689.2391125719,0.15532676812891674,0.6011638316920322
530330113002,0,3,2,11.5,0,1,1,1,22.82,0.2323888888888889,0.07273888888888888,12.3590144819508,1.9266248743894285,14.285639356340228,2.785639356340228,King,53033011300,444,1459,77004.96846846846,0.14461960246744346,0.3008910212474297
530330113003,0,6,3,7.5,0,1,1,4,39.85,0.2104444444444444,0.14401111111111115,11.19195478308143,3.8144023519378893,15.00635713501932,7.50635713501932,King,53033011300,379,984,83479.0290237467,0.11890243902439024,0.391260162601626
530330113004,0,4,3,17.25,0,2,1,1,26.580000000000002,0.19125,0.13554444444444444,10.17114686926025,3.590146924719566,13.761293793979815,-3.4887062060201846,King,53033011300,410,913,87264.98536585366,0.09200438116100766,0.651697699890471
530330113005,0,7,4,6.5,0,2,2,3,47.940000000000005,0.20111111111111124,0.10888611111111113,10.695585088372441,2.8840513423658147,13.579636430738256,7.079636430738256,King,53033011300,562,1464,79709.85053380782,0.3483606557377049,0.31010928961748635
530330114011,0,10,6,10.75,0,0,6,3,32.39,0.0658333333333334,0.3035805555555556,3.501179096608107,8.040896123774013,11.54207522038212,0.7920752203821202,King,53033011401,588,1364,63843.551020408166,0.20821114369501467,0.3980938416422287
530330114012,0,10,6,16.25,0,1,5,4,65.42,0.49063888888888885,0.39664166666666684,26.093386659657778,10.505792883179602,36.599179542837376,20.349179542837376,King,53033011401,587,1366,69219.199318569,0.07686676427525622,0.36822840409956076
530330114013,0,6,5,6,0,0,1,5,33.45,0.2191111111111107,0.10093611111111112,11.652869499596907,2.6734807935801066,14.326350293177013,8.326350293177013,King,53033011401,566,1523,83132.6590106007,0.06565988181221274,0.48063033486539725
530330114013,1,2,2,0,0,0,1,1,7.380000000000001,0,0.0011555555555555486,0,0.03060703993530885,0.03060703993530885,0.03060703993530885,King,53033011401,566,1523,83132.6590106007,0.06565988181221274,0.48063033486539725
530330114021,0,7,1,6.25,0,0,6,1,78.13,0.1699444444444443,0.24038055555555554,9.038064857826312,6.366926478081341,15.404991335907653,9.154991335907653,King,53033011402,653,1426,67528.6339969372,0.22580645161290322,0.3022440392706872
530330114021,1,1,1,0,0,0,1,0,8.39,0.2373333333333333,0.1540916666666667,12.621972236885922,4.0814046306043235,16.703376867490245,16.703376867490245,King,53033011402,653,1426,67528.6339969372,0.22580645161290322,0.3022440392706872
530330114022,0,4,4,3,0,0,2,2,24.020000000000003,0.06658333333333329,0.08399722222222225,3.5410659470757886,2.2248227899130053,5.765888736988794,2.765888736988794,King,53033011402,600,1480,64108.666666666664,0.05202702702702703,0.4391891891891892
530330114023,0,5,5,10.75,0,2,1,2,42.56,0.3816666666666672,0.17658055555555557,20.297975015778654,4.677064715499183,24.97503973127784,14.225039731277839,King,53033011402,740,1465,56081.78378378379,0.11467576791808874,0.5686006825938567
530330114023,1,2,1,0,0,0,1,1,24.48,0.14133333333333342,0.18239722222222227,7.516455377021959,4.831129959788936,12.347585336810894,12.347585336810894,King,53033011402,740,1465,56081.78378378379,0.11467576791808874,0.5686006825938567
530330115001,0,3,3,3.25,2,0,0,1,15.21,0.07933333333333328,0.02707222222222224,4.219142405026472,0.7170582000228896,4.936200605049361,1.6862006050493612,King,53033011500,568,1526,113310.87323943662,0.08387942332896461,0.7870249017038008
530330115001,1,1,1,0,0,1,0,0,6.87,0.2379166666666668,0.24525000000000013,12.652995342805243,6.495902778577971,19.148898121383212,19.148898121383212,King,53033011500,568,1526,113310.87323943662,0.08387942332896461,0.7870249017038008
530330115002,0,5,4,3.75,0,0,3,2,27.310000000000002,0.08136111111111113,0.1283027777777777,4.326984630365037,3.3983379028172793,7.725322533182316,3.9753225331823163,King,53033011500,661,1449,97869.97579425114,0.1007591442374051,0.8143547273982057
530330115002,1,2,1,0,0,0,2,0,13.84,0,5.000000000000282e-4,0,0.013243430741240233,0.013243430741240233,0.013243430741240233,King,53033011500,661,1449,97869.97579425114,0.1007591442374051,0.8143547273982057
530330115003,0,5,4,3.75,0,0,1,4,33.31,0.029138888888888877,0.05099722222222229,1.5496780052075525,1.3507563609912003,2.900434366198753,-0.8495656338012472,King,53033011500,752,1446,118358.56117021276,0.08921161825726141,0.7185338865836791
530330115003,1,1,1,0,0,0,0,1,8.23,0.00855555555555554,0.0025222222222222035,0.4550055534832464,0.0668057506280298,0.5218113041112762,0.5218113041112762,King,53033011500,752,1446,118358.56117021276,0.08921161825726141,0.7185338865836791
530330116001,0,11,8,16,3,1,2,5,83,0.4860555555555554,0.36369444444444454,25.84963368457746,9.633124371947146,35.4827580565246,19.482758056524602,King,53033011600,693,1485,141807.85714285713,0.01616161616161616,0.9333333333333333
530330116001,1,1,1,0,0,1,0,0,8.23,0.099,0.20506666666666684,5.265064261734718,5.431572394673692,10.69663665640841,10.69663665640841,King,53033011600,693,1485,141807.85714285713,0.01616161616161616,0.9333333333333333
530330116002,0,3,3,4.25,0,0,3,0,20.05,0.166777777777778,0.142063888888889,8.869653711407208,3.762826546662286,12.632480258069494,8.382480258069494,King,53033011600,494,1067,117834.38259109312,0.020618556701030927,0.9025304592314901
530330116003,0,6,5,11,0,0,1,5,33.78,0.07699999999999997,0.01732500000000002,4.095049981349224,0.4588848751839487,4.553934856533172,-6.446065143466828,King,53033011600,588,1341,129125.98469387754,0.035048471290082026,0.8471290082028337
530330116003,1,1,1,0,0,0,0,1,1.02,0,0,0,0,0,0,King,53033011600,588,1341,129125.98469387754,0.035048471290082026,0.8471290082028337
530330116004,0,10,8,7.5,0,3,3,4,47.01,0.038305555555555544,0.09689722222222227,2.0371839553681745,2.566503303036985,4.603687258405159,-2.8963127415948406,King,53033011600,364,1005,114332.55494505494,0.031840796019900496,0.746268656716418
530330116004,1,2,1,0,0,0,2,0,8.780000000000001,0,0.004099999999999986,0,0.1085961320781634,0.1085961320781634,0.1085961320781634,King,53033011600,364,1005,114332.55494505494,0.031840796019900496,0.746268656716418
530330116005,0,5,3,7.5,0,1,3,1,51.15,0.41705555555555585,0.2831611111111112,22.180043441550254,7.500049127224839,29.680092568775095,22.180092568775095,King,53033011600,421,968,203638.68883610453,0.06611570247933884,0.7520661157024794
530330116006,0,12,5,16.75,1,2,8,1,77.2,0.4122777777777777,0.31169166666666676,21.925949431163488,8.255734000243011,30.181683431406498,13.431683431406498,King,53033011600,519,1033,116599.62620423893,0.001936108422071636,0.9428848015488868
530330116006,1,2,2,0,0,0,0,1,10.850000000000001,0.01533333333333334,0.003766666666666668,0.8154644984504954,0.09976717825067083,0.9152316767011662,0.9152316767011662,King,53033011600,519,1033,116599.62620423893,0.001936108422071636,0.9428848015488868
530330117001,0,2,2,1.5,0,0,1,1,3.24,0.0424444444444445,0.04231388888888889,2.257300278319489,1.120762113785006,3.378062392104495,1.878062392104495,King,53033011700,465,1446,55346.03870967742,0.31466113416320884,0.05532503457814661
530330117002,0,24,11,102,3,8,2,11,152.45000000000002,1.6887777777777777,0.7392194444444448,89.8133689271672,19.579603030155067,109.39297195732227,7.392971957322274,King,53033011700,475,1610,90539.62105263158,0.40248447204968946,0.1186335403726708
530330117002,1,2,1,0,0,0,0,2,8.58,0.0927222222222222,0.038455555555555576,4.931196550412594,1.0185669732317753,5.949763523644369,5.949763523644369,King,53033011700,475,1610,90539.62105263158,0.40248447204968946,0.1186335403726708
530330117003,0,4,4,16.75,1,0,1,2,20.740000000000002,0.5051944444444438,0.11329722222222224,26.867487016882492,3.000887831349639,29.868374848232133,13.118374848232133,King,53033011700,508,1815,115834.87204724409,0.3768595041322314,0.1256198347107438
530330117004,0,12,8,11.25,1,2,1,8,86.26,0.3566388888888886,0.2190277777777777,18.966936042764306,5.801358410815184,24.76829445357949,13.51829445357949,King,53033011700,298,808,88503.11409395972,0.4665841584158416,0.1943069306930693
530330117004,1,15,4,0,2,2,8,3,95.62,2.479444444444444,0.7651305555555554,131.86297306465792,20.265907041012177,152.1288801056701,152.1288801056701,King,53033011700,298,808,88503.11409395972,0.4665841584158416,0.1943069306930693
530330118001,0,7,6,12.75,0,3,3,1,55.870000000000005,0.3628888888888889,0.30675833333333347,19.299326463328384,8.125065483596115,27.4243919469245,14.674391946924501,King,53033011800,292,427,90769.67123287672,0,0.6908665105386417
530330118002,0,7,4,15,0,1,4,2,48.49,0.31547222222222243,0.287863888888889,16.77759113931572,7.62461095080772,24.402202090123442,9.402202090123442,King,53033011800,377,984,80580.98673740053,0.14735772357723578,0.4695121951219512
530330118003,0,7,4,23.25,1,1,2,3,66.17999999999999,0.4728611111111107,0.35085555555555564,25.14792057449776,9.293062500358207,34.440983074855964,11.190983074855964,King,53033011800,379,1021,89427.74670184696,0.3702252693437806,0.3006856023506366
530330118003,1,1,1,0,0,0,1,0,6.55,0.2298333333333333,0.09165833333333329,12.223103732209049,2.4277415787148837,14.650845310923932,14.650845310923932,King,53033011800,379,1021,89427.74670184696,0.3702252693437806,0.3006856023506366
530330118004,0,7,3,5.5,0,0,1,6,80.08,0.34627777777777746,0.3340222222222223,18.415906590006998,8.84720033206981,27.26310692207681,21.76310692207681,King,53033011800,566,1508,45980.678445229685,0.26657824933687,0.07625994694960213
530330118004,1,4,1,0,0,0,4,0,13.350000000000001,0,0.009116666666666627,0,0.24147188718193224,0.24147188718193224,0.24147188718193224,King,53033011800,566,1508,45980.678445229685,0.26657824933687,0.07625994694960213
530330118005,0,1,1,0.75,0,0,0,1,1.71,0.00552777777777778,0.0025694444444444436,0.2939808608544358,0.06805651908692512,0.3620373799413609,-0.3879626200586391,King,53033011800,547,2032,80496.17550274223,0.3233267716535433,0.14124015748031496
530330118006,0,12,5,15,1,1,7,3,79.02,0.5599722222222225,0.4494472222222222,29.78070439178177,11.904446318684945,41.685150710466715,26.685150710466715,King,53033011800,700,2443,39604.52,0.18993041342611544,0.08964388047482603
530330118006,1,4,3,0,1,3,0,0,18.4,0.057749999999999996,0.2607250000000001,3.0712874860119186,6.9057869600193325,9.977074446031251,9.977074446031251,King,53033011800,700,2443,39604.52,0.18993041342611544,0.08964388047482603
530330119001,0,8,5,6,0,1,1,5,49.79,0.07366666666666662,0.10702500000000004,3.9177750903817232,2.834756350162313,6.752531440544036,0.7525314405440362,King,53033011900,678,1946,118904.0442477876,0.5704008221993834,0.22199383350462487
530330119001,1,2,2,0,0,1,0,1,9.190000000000001,0.07425000000000001,0.09559999999999996,3.948798196301039,2.5321439577249887,6.480942154026028,6.480942154026028,King,53033011900,678,1946,118904.0442477876,0.5704008221993834,0.22199383350462487
530330119002,0,4,4,15,0,2,1,1,28.52,0.09675,0.23518333333333344,5.1454037103316566,6.229268372987682,11.37467208331934,-3.6253279166806607,King,53033011900,550,1526,95005.98545454546,0.17627785058977719,0.2961992136304063
530330119002,1,3,1,0,0,2,0,1,18.259999999999998,1.4567499999999989,0.4045166666666668,77.47355922507116,10.714376917354123,88.18793614242529,88.18793614242529,King,53033011900,550,1526,95005.98545454546,0.17627785058977719,0.2961992136304063
530330119003,0,8,5,6,0,0,5,3,29.56,0.1911388888888893,0.2453444444444444,10.165237706228023,6.4984043154957565,16.66364202172378,10.663642021723781,King,53033011900,453,1494,93046.8476821192,0.3246318607764391,0.19143239625167335
530330119004,0,4,3,3.5,0,0,2,2,35.61,0.2729722222222227,0.02945833333333342,14.517336279480126,0.7802587945046954,15.297595073984821,11.797595073984821,King,53033011900,451,1331,71871.0487804878,0.2599549211119459,0.14951164537941397
530330119004,1,1,1,0,0,0,0,1,2.2,9.44444444444442e-4,0.009783333333333338,0.05022788577412456,0.2591297948369194,0.30935768061104396,0.30935768061104396,King,53033011900,451,1331,71871.0487804878,0.2599549211119459,0.14951164537941397
530330119005,0,5,5,5,1,0,2,2,31.57,0.19197222222222227,0.12440555555555562,10.209556428969877,3.2951127176508437,13.50466914662072,8.50466914662072,King,53033011900,467,1300,96186.08137044968,0.41307692307692306,0.3476923076923077
530330119005,1,2,2,0,0,2,0,0,29.29,1.693833333333333,0.3594083333333333,90.08223584513456,9.519598740648629,99.6018345857832,99.6018345857832,King,53033011900,467,1300,96186.08137044968,0.41307692307692306,0.3476923076923077
530330120001,0,3,3,4.75,0,1,0,2,19.1,0.0819722222222222,0.02660555555555557,4.3594850270424095,0.7046976646643992,5.064182691706809,0.3141826917068089,King,53033012000,577,1208,87731.78509532062,0.03559602649006623,0.6846026490066225
530330120001,1,1,1,0,0,0,1,0,13.52,7.499999999999159e-4,0.2404416666666666,0.03988685046768278,6.36854511961638,6.408431970084063,6.408431970084063,King,53033012000,577,1208,87731.78509532062,0.03559602649006623,0.6846026490066225
530330120002,0,2,2,1.5,0,1,0,1,7.2,0.0857777777777778,0.03648333333333334,4.5618738608969736,0.966328996419108,5.5282028573160815,4.0282028573160815,King,53033012000,416,947,108618.16826923077,0.022175290390707498,0.8785638859556494
530330120003,0,2,2,6.25,0,1,0,1,15.93,0.3266944444444444,0.08543888888888891,17.374416605572954,2.2630080152169123,19.637424620789865,13.387424620789865,King,53033012000,533,1460,161246.4540337711,0.005479452054794521,0.7863013698630137
530330120003,1,1,1,0,0,0,0,1,5.61,0.005,0.05315555555555557,0.2659123364512484,1.4079238370242158,1.673836173475464,1.673836173475464,King,53033012000,533,1460,161246.4540337711,0.005479452054794521,0.7863013698630137
530330121001,0,3,3,7.25,1,0,0,2,15.170000000000002,0.1050555555555556,0.04128611111111109,5.587113646992343,1.0935395061502355,6.680653153142578,-0.5693468468574219,King,53033012100,477,986,162371.66876310273,0.010141987829614604,0.8235294117647058
530330121001,1,1,1,0,0,1,0,0,8.23,0.08958333333333329,0.2946083333333331,4.764262694751531,7.803250116583985,12.567512811335517,12.567512811335517,King,53033012100,477,986,162371.66876310273,0.010141987829614604,0.8235294117647058
530330121002,0,6,6,23,1,1,2,2,35.09,0.5987499999999999,0.22381388888888898,31.84300229003699,5.928127472854942,37.77112976289193,14.771129762891931,King,53033012100,699,1677,136264.04721030043,0.0345855694692904,0.7262969588550984
530330121002,1,5,1,0,1,1,3,0,43.74,1.787416666666668,0.2731833333333332,95.05922840904718,7.235769109321877,102.29499751836906,102.29499751836906,King,53033012100,699,1677,136264.04721030043,0.0345855694692904,0.7262969588550984
530330201001,0,16,11,78.5,0,13,1,2,141.45,1.4521666666666662,0.7746638888888888,77.22980624999087,20.51841512047848,97.74822137046935,19.248221370469352,King,53033020100,518,1366,102597.67567567568,0.06515373352855051,0.801610541727672
530330201001,1,5,2,0,1,1,0,1,8.93,0.00972222222222222,0.03328333333333333,0.5170517653218718,0.881571039675175,1.3986228049970468,1.3986228049970468,King,53033020100,518,1366,102597.67567567568,0.06515373352855051,0.801610541727672
530330201002,0,35,18,176.5,9,15,4,7,350.82,4.3558055555555555,1.1152305555555555,231.65248648102116,29.53895724602807,261.1914437270492,84.6914437270492,King,53033020100,365,881,174524.89315068492,0.1271282633371169,0.7843359818388195
530330201002,1,3,3,0,0,0,0,3,18.93,0.06955555555555559,0.10048333333333337,3.6991360581884796,2.6614881312977627,6.360624189486242,6.360624189486242,King,53033020100,365,881,174524.89315068492,0.1271282633371169,0.7843359818388195
530330201003,0,41,21,121,5,19,4,13,348.79,3.1166388888888883,1.6669305555555558,165.75054576385338,44.151758725911726,209.9023044897651,88.9023044897651,King,53033020100,396,925,154437.62626262626,0.10162162162162162,0.8854054054054054
